Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
first_improvement_eval,create_one_change_neighbors,121885.98882408648,2,10000,10,0.04585909843444824
first_improvement_eval,create_one_change_neighbors,121880.50114535762,4,10000,10,0.06819295883178711
first_improvement_eval,create_one_change_neighbors,122271.03984299565,8,10000,10,0.769010066986084
first_improvement_eval,create_one_change_neighbors,123481.85939518223,16,10000,10,7.755640029907227
first_improvement_eval,create_one_change_neighbors,123583.51181616244,32,10000,10,21.647011756896973
first_improvement_eval,create_one_change_neighbors,123936.65552492334,64,10000,10,63.96965503692627
first_improvement_eval,create_one_change_neighbors,121782.65765252206,2,10000,20,0.015417814254760742
first_improvement_eval,create_one_change_neighbors,121782.65765252206,4,10000,20,0.023067235946655273
first_improvement_eval,create_one_change_neighbors,122092.06754257376,8,10000,20,0.19180989265441895
first_improvement_eval,create_one_change_neighbors,123300.49489584075,16,10000,20,3.5615310668945312
first_improvement_eval,create_one_change_neighbors,123401.83658309531,32,10000,20,7.357789993286133
first_improvement_eval,create_one_change_neighbors,123871.59901871633,64,10000,20,32.48710799217224
first_improvement_eval,create_one_change_neighbors,122120.26571163679,2,10000,40,0.038503170013427734
first_improvement_eval,create_one_change_neighbors,121978.40130966397,4,10000,40,0.06994104385375977
first_improvement_eval,create_one_change_neighbors,122383.00118725849,8,10000,40,0.31603574752807617
first_improvement_eval,create_one_change_neighbors,122124.06566617511,16,10000,40,0.37578606605529785
first_improvement_eval,create_one_change_neighbors,123074.52628753336,32,10000,40,2.975349187850952
first_improvement_eval,create_one_change_neighbors,123057.09602100989,64,10000,40,4.963834047317505
first_improvement_eval,create_one_change_neighbors,121799.16114911895,2,10000,60,0.02299785614013672
first_improvement_eval,create_one_change_neighbors,122168.70453216964,4,10000,60,0.06896519660949707
first_improvement_eval,create_one_change_neighbors,121833.87080149975,8,10000,60,0.06900882720947266
first_improvement_eval,create_one_change_neighbors,121824.40394536003,16,10000,60,0.1305379867553711
first_improvement_eval,create_one_change_neighbors,122455.13333800394,32,10000,60,0.7442760467529297
first_improvement_eval,create_one_change_neighbors,121904.44533590443,64,10000,60,0.9907712936401367
first_improvement_eval,create_one_change_neighbors,121782.65765252206,2,10000,80,0.015331029891967773
first_improvement_eval,create_one_change_neighbors,121782.65765252206,4,10000,80,0.022973060607910156
first_improvement_eval,create_one_change_neighbors,122271.17252066139,8,10000,80,0.19175004959106445
first_improvement_eval,create_one_change_neighbors,122215.15689812714,16,10000,80,0.25662708282470703
first_improvement_eval,create_one_change_neighbors,123459.09342150958,32,10000,80,2.24495792388916
first_improvement_eval,create_one_change_neighbors,122901.65947466182,64,10000,80,1.9804720878601074
first_improvement_eval,create_one_change_neighbors,122121.03725089208,2,10000,100,0.02317190170288086
