Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
stochastic_selection_eval,create_one_change_neighbors,121881.39994188433,2,10000,10,0.030658960342407227
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,4,10000,10,0.02284717559814453
stochastic_selection_eval,create_one_change_neighbors,121923.67555264979,8,10000,10,0.1617898941040039
stochastic_selection_eval,create_one_change_neighbors,123417.81155492416,16,10000,10,7.019361972808838
stochastic_selection_eval,create_one_change_neighbors,123670.21124096293,32,10000,10,22.00885510444641
stochastic_selection_eval,create_one_change_neighbors,123885.2498980447,64,10000,10,63.09488320350647
stochastic_selection_eval,create_one_change_neighbors,121934.84273293489,2,10000,20,0.038374900817871094
stochastic_selection_eval,create_one_change_neighbors,122180.34812466301,4,10000,20,0.20728111267089844
stochastic_selection_eval,create_one_change_neighbors,122024.7865650432,8,10000,20,0.2834618091583252
stochastic_selection_eval,create_one_change_neighbors,123428.5526467051,16,10000,20,3.9278769493103027
stochastic_selection_eval,create_one_change_neighbors,123615.62800438027,32,10000,20,11.844633102416992
stochastic_selection_eval,create_one_change_neighbors,123665.53681437175,64,10000,20,23.74703288078308
stochastic_selection_eval,create_one_change_neighbors,122000.04995444522,2,10000,40,0.030601024627685547
stochastic_selection_eval,create_one_change_neighbors,121917.71224888548,4,10000,40,0.05357003211975098
stochastic_selection_eval,create_one_change_neighbors,122693.1712387965,8,10000,40,0.49756598472595215
stochastic_selection_eval,create_one_change_neighbors,122960.61055958156,16,10000,40,1.3681201934814453
stochastic_selection_eval,create_one_change_neighbors,122885.84320769408,32,10000,40,2.2432079315185547
stochastic_selection_eval,create_one_change_neighbors,122909.84188079601,64,10000,40,3.956602096557617
stochastic_selection_eval,create_one_change_neighbors,122062.98529847144,2,10000,60,0.02307295799255371
stochastic_selection_eval,create_one_change_neighbors,122094.90323483638,4,10000,60,0.03842496871948242
stochastic_selection_eval,create_one_change_neighbors,121824.40394536003,8,10000,60,0.06898784637451172
stochastic_selection_eval,create_one_change_neighbors,122435.43946273685,16,10000,60,0.3785231113433838
stochastic_selection_eval,create_one_change_neighbors,122266.8066622388,32,10000,60,0.7444648742675781
stochastic_selection_eval,create_one_change_neighbors,122266.1904718677,64,10000,60,0.9927470684051514
stochastic_selection_eval,create_one_change_neighbors,122138.9201694638,2,10000,80,0.023114919662475586
stochastic_selection_eval,create_one_change_neighbors,121848.36850757175,4,10000,80,0.06918883323669434
stochastic_selection_eval,create_one_change_neighbors,122116.51991363504,8,10000,80,0.06933808326721191
stochastic_selection_eval,create_one_change_neighbors,122509.07877337236,16,10000,80,0.6240267753601074
stochastic_selection_eval,create_one_change_neighbors,122421.05855671247,32,10000,80,0.7495441436767578
stochastic_selection_eval,create_one_change_neighbors,122479.19869021328,64,10000,80,2.016141176223755
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,10000,100,0.015440940856933594
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,4,10000,100,0.023069143295288086
stochastic_selection_eval,create_one_change_neighbors,122269.19147540157,8,10000,100,0.1633589267730713
stochastic_selection_eval,create_one_change_neighbors,122643.96793481019,16,10000,100,0.43865299224853516
stochastic_selection_eval,create_one_change_neighbors,123481.06727068413,32,10000,100,2.1119461059570312
stochastic_selection_eval,create_one_change_neighbors,123481.06727068413,64,10000,100,4.708220958709717
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,100000,10,0.015243053436279297
stochastic_selection_eval,create_one_change_neighbors,122389.11925474388,4,100000,10,0.5008668899536133
stochastic_selection_eval,create_one_change_neighbors,123288.15366112362,8,100000,10,3.300262928009033
stochastic_selection_eval,create_one_change_neighbors,123569.23838252266,16,100000,10,9.318746089935303
stochastic_selection_eval,create_one_change_neighbors,123490.13492791088,32,100000,10,15.294970750808716
stochastic_selection_eval,create_one_change_neighbors,123936.65552492334,64,100000,10,70.86367797851562
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,100000,20,0.015326976776123047
stochastic_selection_eval,create_one_change_neighbors,122073.81571518311,4,100000,20,0.09932494163513184
stochastic_selection_eval,create_one_change_neighbors,122846.54579393586,8,100000,20,0.8636441230773926
stochastic_selection_eval,create_one_change_neighbors,123491.0952562094,16,100000,20,4.1750829219818115
stochastic_selection_eval,create_one_change_neighbors,123692.74717618461,32,100000,20,11.690701961517334
stochastic_selection_eval,create_one_change_neighbors,123684.55263194507,64,100000,20,22.37343120574951
stochastic_selection_eval,create_one_change_neighbors,122059.39715548247,2,100000,40,0.038374900817871094
stochastic_selection_eval,create_one_change_neighbors,122139.54140587599,4,100000,40,0.06909322738647461
stochastic_selection_eval,create_one_change_neighbors,121998.50502838637,8,100000,40,0.06906890869140625
stochastic_selection_eval,create_one_change_neighbors,122968.69289668144,16,100000,40,1.2371630668640137
stochastic_selection_eval,create_one_change_neighbors,122992.98479083703,32,100000,40,2.7190990447998047
stochastic_selection_eval,create_one_change_neighbors,123017.68063069765,64,100000,40,4.925642013549805
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,100000,60,0.015425920486450195
stochastic_selection_eval,create_one_change_neighbors,121824.40394536003,4,100000,60,0.03851008415222168
stochastic_selection_eval,create_one_change_neighbors,122062.98529847144,8,100000,60,0.06890010833740234
stochastic_selection_eval,create_one_change_neighbors,121833.87080149975,16,100000,60,0.13041019439697266
stochastic_selection_eval,create_one_change_neighbors,121824.40394536003,32,100000,60,0.2533128261566162
stochastic_selection_eval,create_one_change_neighbors,122374.86888350963,64,100000,60,1.4783170223236084
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,100000,80,0.015359878540039062
stochastic_selection_eval,create_one_change_neighbors,122009.85155109923,4,100000,80,0.06884598731994629
stochastic_selection_eval,create_one_change_neighbors,122288.5638397377,8,100000,80,0.13078093528747559
stochastic_selection_eval,create_one_change_neighbors,122119.56877991089,16,100000,80,0.3752408027648926
stochastic_selection_eval,create_one_change_neighbors,123294.07416432144,32,100000,80,1.7212550640106201
stochastic_selection_eval,create_one_change_neighbors,122731.9622161376,64,100000,80,1.970418930053711
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,100000,100,0.015360832214355469
stochastic_selection_eval,create_one_change_neighbors,122095.64217666571,4,100000,100,0.038309335708618164
stochastic_selection_eval,create_one_change_neighbors,122264.93326772258,8,100000,100,0.16098475456237793
stochastic_selection_eval,create_one_change_neighbors,123003.99532541879,16,100000,100,0.68143630027771
stochastic_selection_eval,create_one_change_neighbors,123605.08872583156,32,100000,100,2.333810806274414
stochastic_selection_eval,create_one_change_neighbors,123543.07799825832,64,100000,100,4.171651840209961
stochastic_selection_eval,create_one_change_neighbors,122009.4609465135,2,1000000,10,0.13766121864318848
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,4,1000000,10,0.02297806739807129
stochastic_selection_eval,create_one_change_neighbors,122570.12775120344,8,1000000,10,1.4439549446105957
stochastic_selection_eval,create_one_change_neighbors,123554.53733615318,16,1000000,10,9.082895278930664
stochastic_selection_eval,create_one_change_neighbors,123718.92233422058,32,1000000,10,258.1225049495697
stochastic_selection_eval,create_one_change_neighbors,123659.92920740454,64,1000000,10,40.219021797180176
stochastic_selection_eval,create_one_change_neighbors,121897.14222972427,2,1000000,20,0.046166181564331055
stochastic_selection_eval,create_one_change_neighbors,121907.63926129308,4,1000000,20,0.03833889961242676
stochastic_selection_eval,create_one_change_neighbors,122214.59731896459,8,1000000,20,0.3458127975463867
stochastic_selection_eval,create_one_change_neighbors,123237.6668265621,16,1000000,20,3.317316770553589
stochastic_selection_eval,create_one_change_neighbors,123698.36958997165,32,1000000,20,10.315544128417969
stochastic_selection_eval,create_one_change_neighbors,123704.78091612145,64,1000000,20,25.326190948486328
stochastic_selection_eval,create_one_change_neighbors,122010.21854523689,2,1000000,40,0.02303600311279297
stochastic_selection_eval,create_one_change_neighbors,121926.00845759512,4,1000000,40,0.03847193717956543
stochastic_selection_eval,create_one_change_neighbors,121998.50502838637,8,1000000,40,0.06939387321472168
stochastic_selection_eval,create_one_change_neighbors,123000.4765239812,16,1000000,40,1.2339589595794678
stochastic_selection_eval,create_one_change_neighbors,123105.85934074565,32,1000000,40,2.455787181854248
stochastic_selection_eval,create_one_change_neighbors,123081.99826989931,64,1000000,40,5.8764870166778564
stochastic_selection_eval,create_one_change_neighbors,122021.10193750262,2,1000000,60,0.0382840633392334
stochastic_selection_eval,create_one_change_neighbors,121799.16114911895,4,1000000,60,0.03818702697753906
stochastic_selection_eval,create_one_change_neighbors,121847.17796961548,8,1000000,60,0.06901192665100098
stochastic_selection_eval,create_one_change_neighbors,121872.52739953923,16,1000000,60,0.13024425506591797
stochastic_selection_eval,create_one_change_neighbors,122079.65749637363,32,1000000,60,0.2539088726043701
stochastic_selection_eval,create_one_change_neighbors,121904.44533590443,64,1000000,60,0.9959769248962402
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,1000000,80,0.015288829803466797
stochastic_selection_eval,create_one_change_neighbors,121803.18388025895,4,1000000,80,0.038244009017944336
stochastic_selection_eval,create_one_change_neighbors,122283.19749582694,8,1000000,80,0.12980318069458008
stochastic_selection_eval,create_one_change_neighbors,123314.34686586422,16,1000000,80,0.9896519184112549
stochastic_selection_eval,create_one_change_neighbors,122658.36629964948,32,1000000,80,0.9896938800811768
stochastic_selection_eval,create_one_change_neighbors,123200.74843343366,64,1000000,80,2.9470112323760986
stochastic_selection_eval,create_one_change_neighbors,121925.3023290977,2,1000000,100,0.03064703941345215
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,4,1000000,100,0.022941112518310547
stochastic_selection_eval,create_one_change_neighbors,122337.23728166854,8,1000000,100,0.1304938793182373
stochastic_selection_eval,create_one_change_neighbors,123395.63975494941,16,1000000,100,0.804879903793335
stochastic_selection_eval,create_one_change_neighbors,123044.09550709398,32,1000000,100,1.3723399639129639
stochastic_selection_eval,create_one_change_neighbors,123481.06727068413,64,1000000,100,4.200316905975342
stochastic_selection_eval,create_one_change_neighbors,121851.76954603879,2,10000000,10,0.023058176040649414
