Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
greedy_selection_eval,create_multi_change_neighbors,-204185.89466870305,2,100,10,0.27041006088256836
greedy_selection_eval,create_multi_change_neighbors,-146015.6473818579,4,100,10,1.1879627704620361
greedy_selection_eval,create_multi_change_neighbors,-2522.5434648291757,8,100,10,4.9223291873931885
greedy_selection_eval,create_multi_change_neighbors,541259.1751507967,16,100,10,31.13852024078369
greedy_selection_eval,create_multi_change_neighbors,704986.118568043,32,100,10,61.63024687767029
greedy_selection_eval,create_multi_change_neighbors,773957.2275589755,64,100,10,123.24779868125916
greedy_selection_eval,create_multi_change_neighbors,-180207.2828984854,2,100,20,0.3155531883239746
greedy_selection_eval,create_multi_change_neighbors,-50311.999166711175,4,100,20,1.1943721771240234
greedy_selection_eval,create_multi_change_neighbors,1159367.9880822606,8,100,20,15.814800024032593
greedy_selection_eval,create_multi_change_neighbors,1344098.5917116483,16,100,20,31.484013080596924
greedy_selection_eval,create_multi_change_neighbors,1658493.354998806,32,100,20,61.72819375991821
greedy_selection_eval,create_multi_change_neighbors,1761574.6947902911,64,100,20,123.82167601585388
greedy_selection_eval,create_multi_change_neighbors,-221287.44020323543,2,100,40,0.07556414604187012
greedy_selection_eval,create_multi_change_neighbors,-29893.771180579006,4,100,40,0.7948348522186279
greedy_selection_eval,create_multi_change_neighbors,-29663.114229607403,8,100,40,1.2525911331176758
greedy_selection_eval,create_multi_change_neighbors,2994706.0666309493,16,100,40,30.650649070739746
greedy_selection_eval,create_multi_change_neighbors,3554999.9029645002,32,100,40,62.09182405471802
greedy_selection_eval,create_multi_change_neighbors,3794134.259044315,64,100,40,123.89569306373596
greedy_selection_eval,create_multi_change_neighbors,-200852.01405053737,2,100,60,0.1143791675567627
greedy_selection_eval,create_multi_change_neighbors,-139328.05773610767,4,100,60,0.2669229507446289
greedy_selection_eval,create_multi_change_neighbors,3785657.9896269697,8,100,60,15.536701202392578
greedy_selection_eval,create_multi_change_neighbors,4420376.801124949,16,100,60,30.599830150604248
greedy_selection_eval,create_multi_change_neighbors,5327245.82881798,32,100,60,61.961750984191895
greedy_selection_eval,create_multi_change_neighbors,5555726.695536877,64,100,60,123.09603500366211
greedy_selection_eval,create_multi_change_neighbors,-221287.44020323543,2,100,80,0.07603716850280762
greedy_selection_eval,create_multi_change_neighbors,270772.9563484787,4,100,80,1.0339751243591309
greedy_selection_eval,create_multi_change_neighbors,5419859.475913076,8,100,80,15.418450117111206
greedy_selection_eval,create_multi_change_neighbors,5834723.477081747,16,100,80,30.80764389038086
greedy_selection_eval,create_multi_change_neighbors,6579065.755041655,32,100,80,61.833223819732666
greedy_selection_eval,create_multi_change_neighbors,6781281.960383337,64,100,80,123.67166900634766
greedy_selection_eval,create_multi_change_neighbors,189275.26428055382,2,100,100,0.4211089611053467
greedy_selection_eval,create_multi_change_neighbors,359938.27756504057,4,100,100,0.8027629852294922
greedy_selection_eval,create_multi_change_neighbors,3081308.58799135,8,100,100,7.099714756011963
greedy_selection_eval,create_multi_change_neighbors,6928213.351532223,16,100,100,30.875303983688354
greedy_selection_eval,create_multi_change_neighbors,7313297.476375642,32,100,100,62.023444175720215
greedy_selection_eval,create_multi_change_neighbors,7553555.0315605905,64,100,100,124.96865320205688
