Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
first_improvement_eval,create_one_change_neighbors,-190510.84367348626,2,100,10,0.4195871353149414
first_improvement_eval,create_one_change_neighbors,-180326.2622576941,4,100,10,1.0292229652404785
first_improvement_eval,create_one_change_neighbors,120472.60629275504,8,100,10,15.974588871002197
first_improvement_eval,create_one_change_neighbors,120399.32408815583,16,100,10,31.101474046707153
first_improvement_eval,create_one_change_neighbors,120467.68992594235,32,100,10,62.40410399436951
first_improvement_eval,create_one_change_neighbors,120527.67924888736,64,100,10,125.1320390701294
first_improvement_eval,create_one_change_neighbors,-207667.9765532254,2,100,20,0.1559457778930664
first_improvement_eval,create_one_change_neighbors,-84697.7531221095,4,100,20,1.7495341300964355
first_improvement_eval,create_one_change_neighbors,462176.87108094036,8,100,20,16.309263944625854
first_improvement_eval,create_one_change_neighbors,462041.2162352388,16,100,20,31.07345724105835
first_improvement_eval,create_one_change_neighbors,462051.1303168282,32,100,20,61.76712703704834
first_improvement_eval,create_one_change_neighbors,462204.51944848517,64,100,20,123.60480403900146
first_improvement_eval,create_one_change_neighbors,-193997.37085620177,2,100,40,0.155684232711792
first_improvement_eval,create_one_change_neighbors,530355.4589140522,4,100,40,4.499270915985107
first_improvement_eval,create_one_change_neighbors,38504.10338731264,8,100,40,3.08878493309021
first_improvement_eval,create_one_change_neighbors,1144809.690194327,16,100,40,31.6958270072937
first_improvement_eval,create_one_change_neighbors,1145224.4023026694,32,100,40,61.82236313819885
first_improvement_eval,create_one_change_neighbors,1145045.69369701,64,100,40,123.77886605262756
first_improvement_eval,create_one_change_neighbors,-221287.44020323543,2,100,60,0.07524490356445312
first_improvement_eval,create_one_change_neighbors,291189.4487660636,4,100,60,2.027064085006714
first_improvement_eval,create_one_change_neighbors,1765790.9756860645,8,100,60,15.166922092437744
first_improvement_eval,create_one_change_neighbors,1827622.9313231348,16,100,60,32.233089208602905
first_improvement_eval,create_one_change_neighbors,1826675.1565862712,32,100,60,63.9957001209259
first_improvement_eval,create_one_change_neighbors,1827658.546757005,64,100,60,123.75220108032227
first_improvement_eval,create_one_change_neighbors,-57428.12488625823,2,100,80,0.3052487373352051
first_improvement_eval,create_one_change_neighbors,-166809.58560318302,4,100,80,0.26703882217407227
first_improvement_eval,create_one_change_neighbors,2126603.980922588,8,100,80,13.442012071609497
first_improvement_eval,create_one_change_neighbors,2508208.116500638,16,100,80,31.268521785736084
first_improvement_eval,create_one_change_neighbors,2507122.087526383,32,100,80,61.15425395965576
first_improvement_eval,create_one_change_neighbors,2506979.5379104037,64,100,80,123.29783177375793
first_improvement_eval,create_one_change_neighbors,-221287.44020323543,2,100,100,0.07548809051513672
first_improvement_eval,create_one_change_neighbors,837906.652303716,4,100,100,2.553934097290039
first_improvement_eval,create_one_change_neighbors,2268930.360838821,8,100,100,11.44146728515625
first_improvement_eval,create_one_change_neighbors,3180679.064138942,16,100,100,30.720125913619995
first_improvement_eval,create_one_change_neighbors,3182311.820558046,32,100,100,61.43317985534668
first_improvement_eval,create_one_change_neighbors,3181409.579644663,64,100,100,125.7598168849945
