Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
stochastic_selection_eval,create_multi_change_neighbors,121896.444727194,2,10000,10,0.04685211181640625
stochastic_selection_eval,create_multi_change_neighbors,121877.76770909563,4,10000,10,0.0538020133972168
stochastic_selection_eval,create_multi_change_neighbors,122262.18885918522,8,10000,10,0.7495789527893066
stochastic_selection_eval,create_multi_change_neighbors,123202.61907914991,16,10000,10,4.045957803726196
stochastic_selection_eval,create_multi_change_neighbors,123635.58069215274,32,10000,10,14.87985897064209
stochastic_selection_eval,create_multi_change_neighbors,123759.03423815679,64,10000,10,43.19434404373169
stochastic_selection_eval,create_multi_change_neighbors,121871.59103696514,2,10000,20,0.02315211296081543
stochastic_selection_eval,create_multi_change_neighbors,122253.00066718779,4,10000,20,0.13107776641845703
stochastic_selection_eval,create_multi_change_neighbors,122338.69445862147,8,10000,20,0.5319852828979492
stochastic_selection_eval,create_multi_change_neighbors,123588.7939788627,16,10000,20,3.5239627361297607
stochastic_selection_eval,create_multi_change_neighbors,123425.92397732857,32,10000,20,6.08832311630249
stochastic_selection_eval,create_multi_change_neighbors,123680.65896974715,64,10000,20,22.247978925704956
stochastic_selection_eval,create_multi_change_neighbors,122161.1167921358,2,10000,40,0.06157994270324707
stochastic_selection_eval,create_multi_change_neighbors,121926.00845759512,4,10000,40,0.038503170013427734
stochastic_selection_eval,create_multi_change_neighbors,122444.85245792622,8,10000,40,0.23055601119995117
stochastic_selection_eval,create_multi_change_neighbors,122697.11994421012,16,10000,40,0.7907660007476807
stochastic_selection_eval,create_multi_change_neighbors,123113.74414116828,32,10000,40,3.1123409271240234
stochastic_selection_eval,create_multi_change_neighbors,123224.32079306146,64,10000,40,5.965976238250732
stochastic_selection_eval,create_multi_change_neighbors,121782.65765252206,2,10000,60,0.01550912857055664
stochastic_selection_eval,create_multi_change_neighbors,121978.03320475797,4,10000,60,0.0543828010559082
stochastic_selection_eval,create_multi_change_neighbors,121847.2846032984,8,10000,60,0.10091114044189453
stochastic_selection_eval,create_multi_change_neighbors,122327.37724146631,16,10000,60,0.3183290958404541
stochastic_selection_eval,create_multi_change_neighbors,122798.7302259046,32,10000,60,1.6594018936157227
stochastic_selection_eval,create_multi_change_neighbors,122934.03682884431,64,10000,60,3.7188098430633545
stochastic_selection_eval,create_multi_change_neighbors,121862.70034786985,2,10000,80,0.02326822280883789
stochastic_selection_eval,create_multi_change_neighbors,121883.4828273234,4,10000,80,0.03874611854553223
stochastic_selection_eval,create_multi_change_neighbors,121969.07810879906,8,10000,80,0.099884033203125
stochastic_selection_eval,create_multi_change_neighbors,122996.33076736369,16,10000,80,0.5575189590454102
stochastic_selection_eval,create_multi_change_neighbors,122894.91330893285,32,10000,80,1.2351322174072266
stochastic_selection_eval,create_multi_change_neighbors,123332.73888103527,64,10000,80,3.7078359127044678
stochastic_selection_eval,create_multi_change_neighbors,122151.98734123202,2,10000,100,0.023183822631835938
stochastic_selection_eval,create_multi_change_neighbors,121782.65765252206,4,10000,100,0.023260116577148438
stochastic_selection_eval,create_multi_change_neighbors,123004.22224453346,8,10000,100,0.316558837890625
stochastic_selection_eval,create_multi_change_neighbors,123127.6012851619,16,10000,100,0.994117259979248
stochastic_selection_eval,create_multi_change_neighbors,123059.19277699167,32,10000,100,1.3630108833312988
