Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
first_improvement_eval,create_multi_change_neighbors,121888.7065004091,2,10000,10,0.039752960205078125
first_improvement_eval,create_multi_change_neighbors,122004.68152656785,4,10000,10,0.14659881591796875
first_improvement_eval,create_multi_change_neighbors,122069.81385164557,8,10000,10,0.5323991775512695
first_improvement_eval,create_multi_change_neighbors,123579.62499927725,16,10000,10,7.281400918960571
first_improvement_eval,create_multi_change_neighbors,123698.78366538862,32,10000,10,17.371288061141968
first_improvement_eval,create_multi_change_neighbors,123719.1649167139,64,10000,10,44.00426912307739
first_improvement_eval,create_multi_change_neighbors,121844.57879734942,2,10000,20,0.023054122924804688
first_improvement_eval,create_multi_change_neighbors,122137.66738051613,4,10000,20,0.06923294067382812
first_improvement_eval,create_multi_change_neighbors,122569.92143819292,8,10000,20,0.4701969623565674
first_improvement_eval,create_multi_change_neighbors,122845.112595796,16,10000,20,1.7654132843017578
first_improvement_eval,create_multi_change_neighbors,123652.48479852304,32,10000,20,8.731192111968994
first_improvement_eval,create_multi_change_neighbors,123765.94709756794,64,10000,20,21.53733992576599
first_improvement_eval,create_multi_change_neighbors,121926.00845759512,2,10000,40,0.023181915283203125
first_improvement_eval,create_multi_change_neighbors,122018.90713123746,4,10000,40,0.03861093521118164
first_improvement_eval,create_multi_change_neighbors,122830.68753689904,8,10000,40,0.47128891944885254
first_improvement_eval,create_multi_change_neighbors,123064.1409251637,16,10000,40,1.0430047512054443
first_improvement_eval,create_multi_change_neighbors,123153.78789146745,32,10000,40,2.3545689582824707
first_improvement_eval,create_multi_change_neighbors,123224.36567591717,64,10000,40,6.174016952514648
first_improvement_eval,create_multi_change_neighbors,121846.15834851372,2,10000,60,0.03093123435974121
first_improvement_eval,create_multi_change_neighbors,121833.87080149975,4,10000,60,0.038568973541259766
first_improvement_eval,create_multi_change_neighbors,121825.38409646253,8,10000,60,0.07005691528320312
first_improvement_eval,create_multi_change_neighbors,122768.62830065307,16,10000,60,0.44046592712402344
first_improvement_eval,create_multi_change_neighbors,122789.11579274377,32,10000,60,1.4897031784057617
first_improvement_eval,create_multi_change_neighbors,122931.34417458205,64,10000,60,3.946948766708374
first_improvement_eval,create_multi_change_neighbors,122140.8175522803,2,10000,80,0.03095102310180664
first_improvement_eval,create_multi_change_neighbors,122127.62600602447,4,10000,80,0.08491110801696777
first_improvement_eval,create_multi_change_neighbors,122116.51991363504,8,10000,80,0.06988096237182617
first_improvement_eval,create_multi_change_neighbors,122351.52461464412,16,10000,80,0.25489306449890137
first_improvement_eval,create_multi_change_neighbors,123297.36349202748,32,10000,80,1.7371928691864014
first_improvement_eval,create_multi_change_neighbors,123252.7545567336,64,10000,80,3.711761951446533
first_improvement_eval,create_multi_change_neighbors,121782.65765252206,2,10000,100,0.015470027923583984
first_improvement_eval,create_multi_change_neighbors,121782.65765252206,4,10000,100,0.023144006729125977
first_improvement_eval,create_multi_change_neighbors,122151.98734123202,8,10000,100,0.06952500343322754
first_improvement_eval,create_multi_change_neighbors,123365.62582704339,16,10000,100,0.6242430210113525
first_improvement_eval,create_multi_change_neighbors,123645.1889075081,32,10000,100,2.3547887802124023
first_improvement_eval,create_multi_change_neighbors,123725.38927085884,64,10000,100,2.723951816558838
first_improvement_eval,create_multi_change_neighbors,121845.03032850694,2,100000,10,0.03094196319580078
first_improvement_eval,create_multi_change_neighbors,121976.77032913503,4,100000,10,0.06957817077636719
first_improvement_eval,create_multi_change_neighbors,122314.64019678475,8,100000,10,0.5959138870239258
first_improvement_eval,create_multi_change_neighbors,123285.42272894122,16,100000,10,5.383183002471924
first_improvement_eval,create_multi_change_neighbors,123557.66266335493,32,100000,10,15.52718997001648
first_improvement_eval,create_multi_change_neighbors,123729.0637402463,64,100000,10,51.18177890777588
first_improvement_eval,create_multi_change_neighbors,121989.60202903778,2,100000,20,0.030885934829711914
first_improvement_eval,create_multi_change_neighbors,122004.90335137279,4,100000,20,0.08507490158081055
first_improvement_eval,create_multi_change_neighbors,122539.52453154695,8,100000,20,0.4410390853881836
