Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
stochastic_selection_eval,create_one_change_neighbors,123278.97988854212,32,1000000,20,6.371959924697876
stochastic_selection_eval,create_one_change_neighbors,123700.94172042556,64,1000000,20,23.924784183502197
stochastic_selection_eval,create_one_change_neighbors,121848.06820440527,2,1000000,40,0.0229489803314209
stochastic_selection_eval,create_one_change_neighbors,121966.68779281242,4,1000000,40,0.06897211074829102
stochastic_selection_eval,create_one_change_neighbors,122132.2265222262,8,1000000,40,0.19313693046569824
stochastic_selection_eval,create_one_change_neighbors,122936.57170283586,16,1000000,40,1.3907320499420166
stochastic_selection_eval,create_one_change_neighbors,123105.85934074565,32,1000000,40,2.9850099086761475
stochastic_selection_eval,create_one_change_neighbors,123040.40869995393,64,1000000,40,5.493167161941528
stochastic_selection_eval,create_one_change_neighbors,121872.52739953923,2,1000000,60,0.02320408821105957
stochastic_selection_eval,create_one_change_neighbors,121847.17796961548,4,1000000,60,0.038604021072387695
stochastic_selection_eval,create_one_change_neighbors,121824.40394536003,8,1000000,60,0.07041788101196289
stochastic_selection_eval,create_one_change_neighbors,122295.28714256926,16,1000000,60,0.2557251453399658
stochastic_selection_eval,create_one_change_neighbors,122349.73625958945,32,1000000,60,0.49829816818237305
stochastic_selection_eval,create_one_change_neighbors,122220.08638245177,64,1000000,60,1.478243112564087
stochastic_selection_eval,create_one_change_neighbors,121838.57087850623,2,1000000,80,0.02309703826904297
stochastic_selection_eval,create_one_change_neighbors,121803.18388025895,4,1000000,80,0.03831887245178223
stochastic_selection_eval,create_one_change_neighbors,121878.99808471302,8,1000000,80,0.19126200675964355
stochastic_selection_eval,create_one_change_neighbors,122168.80025262444,16,1000000,80,0.2543668746948242
stochastic_selection_eval,create_one_change_neighbors,122356.40946294348,32,1000000,80,0.7472786903381348
stochastic_selection_eval,create_one_change_neighbors,123357.9225650426,64,1000000,80,3.9403128623962402
stochastic_selection_eval,create_one_change_neighbors,122121.03725089208,2,1000000,100,0.023105144500732422
stochastic_selection_eval,create_one_change_neighbors,122151.98734123202,4,1000000,100,0.038347721099853516
stochastic_selection_eval,create_one_change_neighbors,123173.1054034361,8,1000000,100,0.34499025344848633
stochastic_selection_eval,create_one_change_neighbors,122837.27100671035,16,1000000,100,0.5635619163513184
stochastic_selection_eval,create_one_change_neighbors,123725.38927085884,32,1000000,100,2.3930439949035645
stochastic_selection_eval,create_one_change_neighbors,123623.27836160896,64,1000000,100,3.680525064468384
stochastic_selection_eval,create_one_change_neighbors,122024.05150019465,2,10000000,10,0.09188985824584961
stochastic_selection_eval,create_one_change_neighbors,121847.01456764466,4,10000000,10,0.03831124305725098
stochastic_selection_eval,create_one_change_neighbors,122403.08577805437,8,10000000,10,0.9881777763366699
stochastic_selection_eval,create_one_change_neighbors,123506.8962071364,16,10000000,10,8.914477109909058
stochastic_selection_eval,create_one_change_neighbors,123712.73764505683,32,10000000,10,25.624834775924683
stochastic_selection_eval,create_one_change_neighbors,123696.64358529517,64,10000000,10,50.845781087875366
stochastic_selection_eval,create_one_change_neighbors,121911.57534365871,2,10000000,20,0.030476093292236328
stochastic_selection_eval,create_one_change_neighbors,122116.95278399781,4,10000000,20,0.11482501029968262
stochastic_selection_eval,create_one_change_neighbors,122114.67371878451,8,10000000,20,0.2532050609588623
stochastic_selection_eval,create_one_change_neighbors,123343.55945519482,16,10000000,20,3.4414899349212646
stochastic_selection_eval,create_one_change_neighbors,123716.81465605907,32,10000000,20,12.482434034347534
stochastic_selection_eval,create_one_change_neighbors,123814.63303409616,64,10000000,20,27.38098692893982
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,10000000,40,0.01536417007446289
stochastic_selection_eval,create_one_change_neighbors,121856.66391162088,4,10000000,40,0.03847503662109375
stochastic_selection_eval,create_one_change_neighbors,122412.56982337871,8,10000000,40,0.3469579219818115
stochastic_selection_eval,create_one_change_neighbors,122967.49229948944,16,10000000,40,1.2363991737365723
stochastic_selection_eval,create_one_change_neighbors,123112.90937215387,32,10000000,40,2.4548981189727783
stochastic_selection_eval,create_one_change_neighbors,123081.16350088542,64,10000000,40,5.962818145751953
stochastic_selection_eval,create_one_change_neighbors,122062.98529847144,2,10000000,60,0.023255109786987305
stochastic_selection_eval,create_one_change_neighbors,122062.98529847144,4,10000000,60,0.03867697715759277
stochastic_selection_eval,create_one_change_neighbors,122130.04793412951,8,10000000,60,0.13138103485107422
stochastic_selection_eval,create_one_change_neighbors,122397.84409200307,16,10000000,60,0.37421584129333496
stochastic_selection_eval,create_one_change_neighbors,121824.40394536003,32,10000000,60,0.2524600028991699
stochastic_selection_eval,create_one_change_neighbors,122492.59875379519,64,10000000,60,1.484632968902588
stochastic_selection_eval,create_one_change_neighbors,121946.25756649881,2,10000000,80,0.023049116134643555
stochastic_selection_eval,create_one_change_neighbors,122138.9201694638,4,10000000,80,0.03843283653259277
stochastic_selection_eval,create_one_change_neighbors,122331.5686255634,8,10000000,80,0.19158411026000977
stochastic_selection_eval,create_one_change_neighbors,122150.71586669896,16,10000000,80,0.25220608711242676
stochastic_selection_eval,create_one_change_neighbors,122288.5638397377,32,10000000,80,0.5079569816589355
stochastic_selection_eval,create_one_change_neighbors,122952.13875058731,64,10000000,80,3.500951051712036
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,2,10000000,100,0.015337944030761719
stochastic_selection_eval,create_one_change_neighbors,122300.84599739236,4,10000000,100,0.0701749324798584
stochastic_selection_eval,create_one_change_neighbors,122786.5634046713,8,10000000,100,0.26215410232543945
stochastic_selection_eval,create_one_change_neighbors,121782.65765252206,16,10000000,100,0.07124209403991699
stochastic_selection_eval,create_one_change_neighbors,123583.178179934,32,10000000,100,2.3372812271118164
stochastic_selection_eval,create_one_change_neighbors,123583.178179934,64,10000000,100,5.6523048877716064
