Evaluation strategy,Neighbor strategy,Best Y,Num neighbors,Num. iterations,Step,Time
greedy_selection_eval,create_exhaustive_neighbors,123936.65552492334,2,10000,10,10.840245962142944
greedy_selection_eval,create_exhaustive_neighbors,123936.65552492334,4,10000,10,10.775622129440308
greedy_selection_eval,create_exhaustive_neighbors,123936.65552492334,8,10000,10,10.757431983947754
greedy_selection_eval,create_exhaustive_neighbors,123936.65552492334,16,10000,10,10.78270411491394
greedy_selection_eval,create_exhaustive_neighbors,123936.65552492334,32,10000,10,11.126734256744385
greedy_selection_eval,create_exhaustive_neighbors,123936.65552492334,64,10000,10,10.873268127441406
greedy_selection_eval,create_exhaustive_neighbors,123895.9952085445,2,10000,20,4.93342399597168
greedy_selection_eval,create_exhaustive_neighbors,123895.9952085445,4,10000,20,4.941757917404175
greedy_selection_eval,create_exhaustive_neighbors,123895.9952085445,8,10000,20,4.9293739795684814
greedy_selection_eval,create_exhaustive_neighbors,123895.9952085445,16,10000,20,4.928386211395264
greedy_selection_eval,create_exhaustive_neighbors,123895.9952085445,32,10000,20,4.928985834121704
greedy_selection_eval,create_exhaustive_neighbors,123895.9952085445,64,10000,20,4.975345134735107
greedy_selection_eval,create_exhaustive_neighbors,123274.75365082562,2,10000,40,1.3635058403015137
greedy_selection_eval,create_exhaustive_neighbors,123274.75365082562,4,10000,40,1.3618240356445312
greedy_selection_eval,create_exhaustive_neighbors,123274.75365082562,8,10000,40,1.357300043106079
greedy_selection_eval,create_exhaustive_neighbors,123274.75365082562,16,10000,40,1.3697080612182617
greedy_selection_eval,create_exhaustive_neighbors,123274.75365082562,32,10000,40,1.4679591655731201
greedy_selection_eval,create_exhaustive_neighbors,123274.75365082562,64,10000,40,1.3603730201721191
greedy_selection_eval,create_exhaustive_neighbors,122374.86888350963,2,10000,60,0.29885101318359375
greedy_selection_eval,create_exhaustive_neighbors,122374.86888350963,4,10000,60,0.2977921962738037
greedy_selection_eval,create_exhaustive_neighbors,122374.86888350963,8,10000,60,0.29770493507385254
greedy_selection_eval,create_exhaustive_neighbors,122374.86888350963,16,10000,60,0.2974879741668701
greedy_selection_eval,create_exhaustive_neighbors,122374.86888350963,32,10000,60,0.29745984077453613
